sid_A,sid_B,species_A,species_B,gap_mean,gap_std,n_runs,npos_bin,nneg_bin,gap_ci_lo,gap_ci_hi,gap_p,gap_snr,concept,j
59,149,California Gull,Brown Thrasher,0.024713667474877243,0.011516497414130295,9,10,17,0.010577567981347236,0.036974754411122523,0.0,2.1459360935911467,"a large, hawk-like body",62
59,190,California Gull,Red cockaded Woodpecker,0.29777536218801964,0.010806159961903596,3,10,15,0.2868640113512408,0.3071903500167797,0.0,27.556075720723268,"a large, hawk-like body",62
72,29,Pomarine Jaeger,American Crow,0.23002180189947208,0.004137237787188831,6,11,18,0.2246806508831113,0.23269237740765247,0.0,55.59791669604983,"a large, hawk-like body",62
72,33,Pomarine Jaeger,Yellow billed Cuckoo,0.1446588247606556,3.703366125149369e-08,6,12,17,0.14465880085553007,0.1446588725709067,0.0,3906038.8261232222,"a large, hawk-like body",62
72,40,Pomarine Jaeger,Olive sided Flycatcher,0.14327202641315728,0.009424021617117797,3,10,18,0.1348413561796639,0.15265237143624913,0.0,15.20285417615289,"a large, hawk-like body",62
72,59,Pomarine Jaeger,California Gull,0.3442964901858205,0.00803680652466782,12,10,18,0.33548092322755696,0.3542293022337767,0.0,42.839962500803274,"a large, hawk-like body",62
72,108,Pomarine Jaeger,White necked Raven,0.1336554794721416,0.003944710376920176,12,11,18,0.12831431637267998,0.1363260867540268,0.0,33.88220342366696,"a large, hawk-like body",62
72,110,Pomarine Jaeger,Geococcyx,0.1824732780692581,0.00816145040183796,9,10,18,0.17365766416585537,0.1924061259419374,0.0,22.35794730870473,"a large, hawk-like body",62
72,135,Pomarine Jaeger,Bank Swallow,0.17744128967800019,0.00462562831192719,3,11,18,0.1725006640460312,0.18011192069547594,0.0,38.360472929073666,"a large, hawk-like body",62
72,149,Pomarine Jaeger,Brown Thrasher,0.38350429620824905,2.5176167730877486e-08,6,12,17,0.38350427938572507,0.38350432870376505,0.0,15232225.495241715,"a large, hawk-like body",62
72,190,Pomarine Jaeger,Red cockaded Woodpecker,0.04666552160480708,0.003148111096128319,3,12,15,0.04331705441362507,0.0488845357384927,0.0,14.82334014430907,"a large, hawk-like body",62
108,29,White necked Raven,American Crow,0.0963663224273305,2.7778494638808635e-08,3,11,18,0.09636629284646596,0.09636634173755933,0.0,3468973.2005673125,"a large, hawk-like body",62
108,32,White necked Raven,Mangrove Cuckoo,0.041748563738712496,1.676875599653561e-08,3,11,12,0.04174854584469516,0.0417485750239153,0.0,2489515.27662878,"a large, hawk-like body",62
108,33,White necked Raven,Yellow billed Cuckoo,0.016496949996001303,0.011118160182169361,3,11,17,0.004621664726196617,0.02291603425019793,0.0,1.483784162506881,"a large, hawk-like body",62
108,59,White necked Raven,California Gull,0.20759421257985952,0.001971584281503209,9,10,18,0.2049654335380564,0.20890863026539574,0.0,105.29309572111667,"a large, hawk-like body",62
108,110,White necked Raven,Geococcyx,0.04577100046329715,0.002276630087181289,3,10,18,0.04333933439953609,0.047085449921877645,0.0,20.104715606153572,"a large, hawk-like body",62
108,135,White necked Raven,Bank Swallow,0.04378581020585859,6.145182320518737e-08,6,11,18,0.04378575780327898,0.04378588799091965,0.0,712510.9624282083,"a large, hawk-like body",62
108,137,White necked Raven,Cliff Swallow,0.17725063009791184,0.002036248308218346,6,10,18,0.17462184483595544,0.1785650508935247,0.0,87.04764998231134,"a large, hawk-like body",62
108,149,White necked Raven,Brown Thrasher,0.24415235928566256,0.002462505274759361,9,11,17,0.24251063706900688,0.24743569965145862,0.0,99.14795378879889,"a large, hawk-like body",62
108,190,White necked Raven,Red cockaded Woodpecker,0.08381303146809045,0.0032793009036883045,12,11,15,0.0796842834224123,0.08729217561528246,0.0,25.558200941019418,"a large, hawk-like body",62
110,29,Geococcyx,American Crow,0.04726358200153132,0.0010708505979454897,3,10,19,0.04664531500364863,0.048407355998886445,0.0,44.13648556397475,"a large, hawk-like body",62
110,32,Geococcyx,Mangrove Cuckoo,0.09241246066818316,0.013869097934918155,3,10,12,0.08440508181350029,0.10722601926356556,0.0,6.663191874134337,"a large, hawk-like body",62
110,33,Geococcyx,Yellow billed Cuckoo,0.03649681128325233,0.011166310266756225,3,10,17,0.02455959258850541,0.04320362429706676,0.0,3.2684754774045923,"a large, hawk-like body",62
110,40,Geococcyx,Olive sided Flycatcher,0.03920125165610081,2.9142144424954633e-08,3,10,20,0.039201225312814364,0.03920128047509196,0.0,1345127.7283083305,"a large, hawk-like body",62
110,59,Geococcyx,California Gull,0.16182321211656236,3.679803256530652e-08,9,10,20,0.1618231762918393,0.16182325906170159,0.0,4397485.499907583,"a large, hawk-like body",62
110,72,Geococcyx,Pomarine Jaeger,0.1824732780692581,0.008429109729924332,6,10,18,0.17365766416585537,0.1924061259419374,0.0,21.647989395583316,"a large, hawk-like body",62
110,108,Geococcyx,White necked Raven,0.04577100046329715,0.001971619490518978,9,10,18,0.04314217447635482,0.04708545397355646,0.0,23.21492593280978,"a large, hawk-like body",62
110,135,Geococcyx,Bank Swallow,0.004846640393187014,0.002791102889185857,3,10,19,0.0018654681820248153,0.0064580988526094455,0.0,1.736460669446794,"a large, hawk-like body",62
110,137,Geococcyx,Cliff Swallow,0.13147962963461468,3.736935984293336e-08,3,10,20,0.1314795981551836,0.13147966792283436,0.0,3518286.422373777,"a large, hawk-like body",62
110,190,Geococcyx,Red cockaded Woodpecker,0.13595215007145725,0.00921550885963773,12,10,15,0.12437389938018906,0.1457700206396073,0.0,14.75253858765745,"a large, hawk-like body",62
135,32,Bank Swallow,Mangrove Cuckoo,0.08553437394457108,7.729710381037059e-08,3,11,12,0.08553432931706739,0.08553445650545291,0.0,1106552.033338436,"a large, hawk-like body",62
135,33,Bank Swallow,Yellow billed Cuckoo,0.029728063175105308,0.013723141175045478,6,11,17,0.020869749297608986,0.04744456225115101,0.0,2.1662724877448123,"a large, hawk-like body",62
135,40,Bank Swallow,Olive sided Flycatcher,0.0343546112629138,0.0024964169562748106,6,10,19,0.032743180407096784,0.03757747169519443,0.0,13.76156781935045,"a large, hawk-like body",62
135,59,Bank Swallow,California Gull,0.1666698525097494,0.0024964019535058057,6,10,19,0.16344701144612717,0.1682813014548714,0.0,66.76402900940037,"a large, hawk-like body",62
135,72,Bank Swallow,Pomarine Jaeger,0.17744128967800019,0.00462562831192719,3,11,18,0.1725006640460312,0.18011192069547594,0.0,38.360472929073666,"a large, hawk-like body",62
135,110,Bank Swallow,Geococcyx,0.004846640393187014,0.0024171660066110955,9,10,19,0.0016237523844255808,0.006458100458725191,0.0,2.005092069773473,"a large, hawk-like body",62
135,137,Bank Swallow,Cliff Swallow,0.1363262700278017,0.002496406771615819,6,10,19,0.1331034227440262,0.13793772208300037,0.0,54.60899702853892,"a large, hawk-like body",62
135,190,Bank Swallow,Red cockaded Woodpecker,0.12759884167394903,0.003330142771626526,9,11,15,0.12347006824578943,0.13107793341856144,0.0,38.31632767303553,"a large, hawk-like body",62
137,29,Cliff Swallow,American Crow,0.08421604763308337,0.000927353277677402,9,10,19,0.08297957659618016,0.08483428315153496,0.0,90.81333896095445,"a large, hawk-like body",62
137,32,Cliff Swallow,Mangrove Cuckoo,0.22389209030279786,0.01386913320374515,3,10,12,0.21588470220256012,0.23870568595118458,0.0,16.143192728597917,"a large, hawk-like body",62
