species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,precision,recall_bs_mean,recall_ci_lo,recall_ci_hi,recall_ci_width,B,attr,model
179,Tennessee Warbler,29,0,0,29,0.0,0,,,,,,,100,has_upper_tail_color::white,cbm
19,Gray Catbird,29,1,2,28,0.034482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
43,Yellow bellied Flycatcher,29,0,5,29,0.0,0,,0.0,,,,,100,has_upper_tail_color::white,cbm
117,Clay colored Sparrow,29,5,9,24,0.1724137931034483,3,0.6,0.3333333333333333,0.5672679172679173,0.18166666666666667,1.0,0.8183333333333334,100,has_upper_tail_color::white,cbm
141,Artic Tern,29,15,24,14,0.5172413793103449,13,0.8666666666666667,0.5416666666666666,0.8610236587457948,0.6666666666666666,1.0,0.33333333333333337,100,has_upper_tail_color::white,cbm
160,Black throated Blue Warbler,29,1,3,28,0.034482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
119,Field Sparrow,29,6,6,23,0.20689655172413793,1,0.16666666666666666,0.16666666666666666,0.17285858585858585,0.0,0.4,0.4,100,has_upper_tail_color::white,cbm
124,Le Conte Sparrow,29,1,7,28,0.034482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
125,Lincoln Sparrow,29,2,8,27,0.06896551724137931,1,0.5,0.125,0.5,0.0,1.0,1.0,100,has_upper_tail_color::white,cbm
115,Brewer Sparrow,29,2,5,27,0.06896551724137931,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
60,Glaucous winged Gull,29,15,26,14,0.5172413793103449,12,0.8,0.46153846153846156,0.8012636310627796,0.6230769230769231,1.0,0.3769230769230769,100,has_upper_tail_color::white,cbm
78,Gray Kingbird,29,1,7,28,0.034482758620689655,1,1.0,0.14285714285714285,1.0,1.0,1.0,0.0,100,has_upper_tail_color::white,cbm
97,Orchard Oriole,29,0,0,29,0.0,0,,,,,,,100,has_upper_tail_color::white,cbm
149,Brown Thrasher,29,1,4,28,0.034482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
39,Least Flycatcher,29,2,6,27,0.06896551724137931,1,0.5,0.16666666666666666,0.46146953405017926,0.0,1.0,1.0,100,has_upper_tail_color::white,cbm
153,Philadelphia Vireo,29,0,0,29,0.0,0,,,,,,,100,has_upper_tail_color::white,cbm
37,Acadian Flycatcher,29,1,4,28,0.034482758620689655,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
157,Yellow throated Vireo,29,4,9,25,0.13793103448275862,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
34,Gray crowned Rosy Finch,29,6,3,23,0.20689655172413793,1,0.16666666666666666,0.3333333333333333,0.17043409368409368,0.0,0.46607142857142797,0.46607142857142797,100,has_upper_tail_color::white,cbm
3,Sooty Albatross,28,1,3,27,0.03571428571428571,1,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,100,has_upper_tail_color::white,cbm
15,Lazuli Bunting,28,1,5,27,0.03571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,100,has_upper_tail_color::white,cbm
16,Painted Bunting,28,0,0,28,0.0,0,,,,,,,100,has_upper_tail_color::white,cbm
58,Pigeon Guillemot,28,4,10,24,0.14285714285714285,1,0.25,0.1,0.2723015873015873,0.0,0.7762499999999996,0.7762499999999996,100,has_upper_tail_color::white,cbm
17,Cardinal,27,0,1,27,0.0,0,,0.0,,,,,100,has_upper_tail_color::white,cbm
75,Green Jay,27,0,1,27,0.0,0,,0.0,,,,,100,has_upper_tail_color::white,cbm
178,Swainson Warbler,26,0,0,26,0.0,0,,,,,,,100,has_upper_tail_color::white,cbm
12,Yellow headed Blackbird,26,0,3,26,0.0,0,,0.0,,,,,100,has_upper_tail_color::white,cbm
22,Chuck will Widow,26,2,4,24,0.07692307692307693,1,0.5,0.25,0.4465579710144928,0.0,1.0,1.0,100,has_upper_tail_color::white,cbm
